MLS#,property#,seller_agent_id,owner_id,listing_type,listing_price,listing_date,listing_status
9663,9663,3041,5438,for sale,1190400,2024-02-07,for sale
9664,9664,4099,5848,for sale,1524800,2024-03-03,for sale
9665,9665,3651,3658,for sale,2588550,2024-04-01,for sale
9666,9666,3933,7602,for sale,461050,2024-04-07,for sale
9667,9667,1471,561,for sale,461050,2024-01-16,for sale
9668,9668,3100,1607,for sale,1615900,2024-03-05,for sale
9669,9669,2345,6502,for sale,2178050,2024-03-28,for sale
9670,9670,3835,3773,for sale,1494250,2024-03-17,for sale
9671,9671,1194,5564,for sale,719350,2024-03-04,for sale
9672,9672,579,4687,for sale,2041400,2024-02-28,for sale
9673,9673,3802,7889,for sale,2086950,2024-02-28,for sale
9674,9674,3105,1916,for sale,2086950,2024-04-07,for sale
9675,9675,1271,9440,for sale,1403150,2024-03-12,for sale
9676,9676,3439,8939,for sale,1828650,2024-02-16,for sale
9677,9677,3892,9385,for sale,673800,2024-03-27,for sale
9678,9678,319,2140,for sale,2785750,2024-01-31,for sale
9679,9679,3768,1093,for sale,461050,2024-01-26,for sale
9680,9680,4892,1365,for sale,2421350,2024-02-17,for sale
9681,9681,1229,8249,for sale,2481900,2024-02-08,for sale
9682,9682,2069,8339,for sale,2208600,2024-01-17,for sale
9683,9683,201,1478,for sale,2345250,2024-01-24,for sale
9684,9684,3964,7595,for sale,2178050,2024-03-11,for sale
9685,9685,4994,1887,for sale,2132500,2024-02-13,for sale
9686,9686,4020,3440,for sale,1874200,2024-02-11,for sale
9687,9687,4205,9502,for sale,2725200,2024-03-17,for sale
9688,9688,3290,8181,for sale,2952950,2024-01-25,for sale
9689,9689,3385,1441,for sale,2785750,2024-03-28,for sale
9690,9690,1061,3062,for sale,2163050,2024-02-06,for sale
9691,9691,1951,260,for sale,2785750,2024-03-04,for sale
9692,9692,3160,7141,for sale,1099300,2024-02-16,for sale
9693,9693,3007,2155,for sale,461050,2024-03-01,for sale
9694,9694,2001,5326,for sale,1144850,2024-01-27,for sale
9695,9695,3621,1150,for sale,3256800,2024-01-27,for sale
9696,9696,4829,8035,for sale,461050,2024-03-26,for sale
9697,9697,430,5765,for sale,461050,2024-03-21,for sale
9698,9698,902,1158,for sale,2481900,2024-03-15,for sale
9699,9699,4050,6088,for sale,3302350,2024-01-18,for sale
9700,9700,4092,4421,for sale,2907400,2024-03-21,for sale
9701,9701,1019,2318,for sale,2299700,2024-03-20,for sale
9702,9702,201,1733,for sale,2861850,2024-02-26,for sale
9703,9703,783,9922,for sale,977650,2024-03-03,for sale
9704,9704,1358,1343,for sale,886550,2024-03-03,for sale
9705,9705,2411,4763,for sale,1190400,2024-04-10,for sale
9706,9706,3417,4294,for sale,1235950,2024-03-13,for sale
9707,9707,2259,5406,for sale,1190400,2024-04-05,for sale
9708,9708,199,7046,for sale,2588550,2024-03-03,for sale
9709,9709,3971,9578,for sale,1874200,2024-01-16,for sale
9710,9710,2506,5694,for sale,673800,2024-02-23,for sale
9711,9711,2793,2065,for sale,3120150,2024-04-07,for sale
9712,9712,2934,4614,for sale,2345250,2024-01-28,for sale
9713,9713,3164,9551,for sale,2725200,2024-02-23,for sale
9714,9714,2391,4723,for sale,2649100,2024-02-14,for sale
9715,9715,4525,2807,for sale,461050,2024-03-31,for sale
9716,9716,1208,5977,for sale,2512450,2024-01-24,for sale
9717,9717,152,8819,for sale,3256800,2024-03-30,for sale
9718,9718,4573,9381,for sale,886550,2024-01-27,for sale
9719,9719,3224,6712,for sale,977650,2024-01-28,for sale
9720,9720,2523,2992,for sale,1448700,2024-01-28,for sale
9721,9721,4,7587,for sale,2952950,2024-02-11,for sale
9722,9722,3154,9514,for sale,1190400,2024-01-17,for sale
9723,9723,3121,9534,for sale,461050,2024-03-28,for sale
9724,9724,2509,2781,for sale,673800,2024-04-04,for sale
9725,9725,4423,8557,for sale,1099300,2024-04-02,for sale
9726,9726,3989,8080,for sale,719350,2024-02-02,for sale
9727,9727,812,3669,for sale,1190400,2024-03-12,for sale
9728,9728,3695,2839,for sale,2010850,2024-01-26,for sale
9729,9729,2610,635,for sale,2634100,2024-01-27,for sale
9730,9730,4797,9979,for sale,1995850,2024-03-03,for sale
9731,9731,119,1387,for sale,1874200,2024-03-04,for sale
9732,9732,2068,5007,for sale,2010850,2024-01-20,for sale
9733,9733,426,7756,for sale,1312050,2024-01-31,for sale
9734,9734,4826,9457,for sale,673800,2024-03-22,for sale
9735,9735,3667,8263,for sale,2254150,2024-02-01,for sale
9736,9736,397,4422,for sale,673800,2024-02-25,for sale
9737,9737,521,8568,for sale,3074600,2024-03-13,for sale
9738,9738,3853,7298,for sale,2588550,2024-01-28,for sale
9739,9739,4194,8798,for sale,886550,2024-04-02,for sale
9740,9740,26,3058,for sale,2588550,2024-02-07,for sale
9741,9741,2956,4144,for sale,1615900,2024-04-12,for sale
9742,9742,3308,3782,for sale,2299700,2024-02-12,for sale
9743,9743,960,4003,for sale,2907400,2024-02-01,for sale
9744,9744,3857,8235,for sale,3302350,2024-02-06,for sale
9745,9745,3968,7271,for sale,1403150,2024-02-10,for sale
9746,9746,1644,2696,for sale,2801300,2024-02-18,for sale
9747,9747,4061,7837,for sale,886550,2024-03-21,for sale
9748,9748,1889,3456,for sale,1099300,2024-02-05,for sale
9749,9749,3578,7345,for sale,719350,2024-01-22,for sale
9750,9750,3334,6880,for sale,1707000,2024-02-15,for sale
9751,9751,3132,5855,for sale,1874200,2024-01-17,for sale
9752,9752,3310,202,for sale,1190400,2024-03-23,for sale
9753,9753,4407,1876,for sale,2436350,2024-03-07,for sale
9754,9754,715,3065,for sale,2846850,2024-02-07,for sale
9755,9755,4489,6505,for sale,1144850,2024-01-15,for sale
9756,9756,3565,1613,for sale,461050,2024-02-12,for sale
9757,9757,2115,2687,for sale,2998500,2024-04-02,for sale
9758,9758,1128,2036,for sale,2223600,2024-03-30,for sale
9759,9759,4415,6731,for sale,673800,2024-04-10,for sale
9760,9760,3913,8762,for sale,2390800,2024-02-22,for sale
9761,9761,3335,8744,for sale,673800,2024-03-14,for sale
9762,9762,3919,1240,for sale,1661450,2024-03-16,for sale
9763,9763,3020,2547,for sale,2178050,2024-02-19,for sale
9764,9764,4824,2909,for sale,1235950,2024-04-12,for sale
9765,9765,3650,6492,for sale,2512450,2024-02-15,for sale
9766,9766,2927,8818,for sale,1524800,2024-02-18,for sale
9767,9767,4469,9442,for sale,886550,2024-03-27,for sale
9768,9768,1982,3222,for sale,2603550,2024-01-19,for sale
9769,9769,3351,2295,for sale,886550,2024-04-12,for sale
9770,9770,4949,1336,for sale,461050,2024-03-02,for sale
9771,9771,957,5183,for sale,1950300,2024-02-02,for sale
9772,9772,3472,9051,for sale,932100,2024-03-16,for sale
9773,9773,3700,3871,for sale,1190400,2024-04-03,for sale
9774,9774,1965,6865,for sale,932100,2024-02-28,for sale
9775,9775,694,672,for sale,3120150,2024-02-06,for sale
9776,9776,3718,1548,for sale,461050,2024-02-02,for sale
9777,9777,4933,9881,for sale,2527450,2024-01-24,for sale
9778,9778,1671,9834,for sale,2481900,2024-03-31,for sale
9779,9779,2197,839,for sale,1874200,2024-03-21,for sale
9780,9780,659,1555,for sale,1235950,2024-03-05,for sale
9781,9781,1581,4349,for sale,977650,2024-03-05,for sale
9782,9782,4590,6439,for sale,3256800,2024-03-27,for sale
9783,9783,440,6058,for sale,1144850,2024-04-06,for sale
9784,9784,866,3726,for sale,2603550,2024-03-06,for sale
9785,9785,3667,1458,for sale,1448700,2024-02-18,for sale
9786,9786,1079,5822,for sale,461050,2024-02-07,for sale
9787,9787,2390,6985,for sale,1403150,2024-01-25,for sale
9788,9788,211,7275,for sale,3165700,2024-01-14,for sale
9789,9789,2596,706,for sale,1312050,2024-03-14,for sale
9790,9790,1054,7359,for sale,2254150,2024-01-28,for sale
9791,9791,925,5608,for sale,886550,2024-03-04,for sale
9792,9792,1763,5223,for sale,1403150,2024-02-21,for sale
9793,9793,2824,1293,for sale,2785750,2024-02-27,for sale
9794,9794,1162,1432,for sale,1235950,2024-01-28,for sale
9795,9795,330,4082,for sale,2892400,2024-01-17,for sale
9796,9796,540,9168,for sale,932100,2024-01-15,for sale
9797,9797,3887,9361,for sale,3302350,2024-02-01,for sale
9798,9798,349,821,for sale,2770750,2024-03-05,for sale
9799,9799,1174,9386,for sale,1144850,2024-03-17,for sale
9800,9800,1957,6228,for sale,1235950,2024-01-18,for sale
9801,9801,679,7536,for sale,1524800,2024-03-23,for sale
9802,9802,2900,2355,for sale,2861850,2024-01-28,for sale
9803,9803,2948,724,for sale,1235950,2024-01-24,for sale
9804,9804,1906,1508,for sale,1235950,2024-03-05,for sale
9805,9805,1792,7530,for sale,2998500,2024-01-23,for sale
9806,9806,2133,3387,for sale,2512450,2024-03-02,for sale
9807,9807,978,3909,for sale,1524800,2024-02-21,for sale
9808,9808,2332,8533,for sale,673800,2024-03-27,for sale
9809,9809,1235,8807,for sale,2223600,2024-04-10,for sale
9810,9810,2008,9695,for sale,2801300,2024-02-28,for sale
9811,9811,1208,9556,for sale,461050,2024-03-15,for sale
9812,9812,3607,8451,for sale,2345250,2024-03-01,for sale
9813,9813,4797,1846,for sale,1357600,2024-04-03,for sale
9814,9814,2342,6636,for sale,2527450,2024-03-18,for sale
9815,9815,3668,8649,for sale,2649100,2024-02-24,for sale
9816,9816,3200,8599,for sale,977650,2024-04-08,for sale
9817,9817,3734,8927,for sale,1357600,2024-03-01,for sale
9818,9818,3801,5232,for sale,461050,2024-03-27,for sale
9819,9819,163,5343,for sale,1190400,2024-02-27,for sale
9820,9820,27,6370,for sale,1752550,2024-03-12,for sale
9821,9821,56,2925,for sale,2785750,2024-01-28,for sale
9822,9822,3279,2774,for sale,2086950,2024-03-13,for sale
9823,9823,4955,3825,for sale,461050,2024-03-06,for sale
9824,9824,3628,1617,for sale,461050,2024-03-27,for sale
9825,9825,2523,3050,for sale,2436350,2024-04-04,for sale
9826,9826,1639,855,for sale,1661450,2024-04-12,for sale
9827,9827,4740,140,for sale,2208600,2024-02-02,for sale
9828,9828,4515,9047,for sale,1828650,2024-02-23,for sale
9829,9829,2897,5178,for sale,1615900,2024-03-15,for sale
9830,9830,2815,6720,for sale,2558000,2024-03-03,for sale
9831,9831,675,5700,for sale,1235950,2024-03-26,for sale
9832,9832,816,4401,for sale,1707000,2024-02-27,for sale
9833,9833,4292,1165,for sale,3256800,2024-01-30,for sale
9834,9834,1275,3193,for sale,2010850,2024-03-27,for sale
9835,9835,2693,5766,for sale,461050,2024-03-21,for sale
9836,9836,3384,7185,for sale,719350,2024-02-15,for sale
9837,9837,4789,7533,for sale,1144850,2024-01-17,for sale
9838,9838,4327,7163,for sale,2223600,2024-02-25,for sale
9839,9839,2803,8662,for sale,2269150,2024-03-07,for sale
9840,9840,2107,4093,for sale,3165700,2024-03-30,for sale
9841,9841,1320,6713,for sale,461050,2024-02-15,for sale
9842,9842,3963,4021,for sale,2345250,2024-03-18,for sale
9843,9843,4976,165,for sale,2694650,2024-03-11,for sale
9844,9844,1606,2034,for sale,461050,2024-03-18,for sale
9845,9845,4024,9565,for sale,2952950,2024-03-10,for sale
9846,9846,4229,1097,for sale,2634100,2024-03-06,for sale
9847,9847,3309,6868,for sale,2694650,2024-01-15,for sale
9848,9848,2501,3085,for sale,2223600,2024-03-20,for sale
9849,9849,4044,9884,for sale,673800,2024-03-14,for sale
9850,9850,4102,6933,for sale,2634100,2024-03-31,for sale
9851,9851,2436,9779,for sale,2861850,2024-03-13,for sale
9852,9852,4075,2875,for sale,886550,2024-03-21,for sale
9853,9853,3613,6510,for sale,1783100,2024-04-10,for sale
9854,9854,3896,4916,for sale,2178050,2024-01-20,for sale
9855,9855,2853,9283,for sale,2603550,2024-03-25,for sale
9856,9856,2449,433,for sale,1783100,2024-03-21,for sale
9857,9857,2441,1120,for sale,719350,2024-02-17,for sale
9858,9858,4403,71,for sale,1494250,2024-02-19,for sale
9859,9859,4288,805,for sale,461050,2024-02-07,for sale
9860,9860,790,1683,for sale,2436350,2024-02-10,for sale
9861,9861,3457,2076,for sale,3044050,2024-04-11,for sale
9862,9862,361,8176,for sale,2132500,2024-01-31,for sale
9863,9863,1300,1059,for sale,3211250,2024-03-20,for sale
9864,9864,3017,2649,for sale,2223600,2024-02-09,for sale
9865,9865,4819,5476,for sale,886550,2024-02-21,for sale
9866,9866,309,4580,for sale,1707000,2024-02-07,for sale
9867,9867,3006,2531,for sale,1235950,2024-03-06,for sale
9868,9868,2686,7956,for sale,1783100,2024-04-06,for sale
9869,9869,2115,7847,for sale,2770750,2024-03-25,for sale
9870,9870,2856,9840,for sale,886550,2024-02-10,for sale
9871,9871,4771,7412,for sale,1099300,2024-02-21,for sale
9872,9872,4827,1948,for sale,461050,2024-02-22,for sale
9873,9873,4288,423,for sale,1615900,2024-03-28,for sale
9874,9874,4781,8388,for sale,2649100,2024-02-21,for sale
9875,9875,3016,8558,for sale,886550,2024-02-05,for sale
9876,9876,683,7148,for sale,1190400,2024-01-25,for sale
9877,9877,816,4810,for sale,1312050,2024-01-31,for sale
9878,9878,4503,4902,for sale,2892400,2024-03-26,for sale
9879,9879,75,1798,for sale,2846850,2024-02-02,for sale
9880,9880,2178,606,for sale,3029050,2024-03-31,for sale
9881,9881,2630,7840,for sale,673800,2024-02-19,for sale
9882,9882,1221,6193,for sale,2421350,2024-02-23,for sale
9883,9883,2625,3936,for sale,2163050,2024-01-22,for sale
9884,9884,3762,8806,for sale,2436350,2024-03-07,for sale
9885,9885,3472,2826,for sale,3302350,2024-02-23,for sale
9886,9886,3059,9622,for sale,1524800,2024-03-04,for sale
9887,9887,4447,143,for sale,1494250,2024-04-09,for sale
9888,9888,2898,1921,for sale,2163050,2024-03-18,for sale
9889,9889,427,9165,for sale,2010850,2024-01-28,for sale
9890,9890,2970,5461,for sale,2466900,2024-01-23,for sale
9891,9891,3390,6899,for sale,2375800,2024-02-25,for sale
9892,9892,1451,8777,for sale,2603550,2024-02-04,for sale
9893,9893,3802,976,for sale,2558000,2024-01-22,for sale
9894,9894,2051,5215,for sale,1099300,2024-03-29,for sale
9895,9895,2928,8074,for sale,1190400,2024-04-06,for sale
9896,9896,2666,2638,for sale,1661450,2024-04-01,for sale
9897,9897,4837,6629,for sale,1403150,2024-02-20,for sale
9898,9898,2408,7521,for sale,2816300,2024-01-15,for sale
9899,9899,1891,9536,for sale,1448700,2024-04-05,for sale
9900,9900,4323,9776,for sale,461050,2024-01-25,for sale
9901,9901,3309,2594,for sale,2375800,2024-02-13,for sale
9902,9902,3438,1345,for sale,1950300,2024-02-07,for sale
9903,9903,4656,2094,for sale,3044050,2024-02-22,for sale
9904,9904,1199,8193,for sale,1403150,2024-02-01,for sale
9905,9905,1263,2941,for sale,2208600,2024-02-28,for sale
9906,9906,2292,8861,for sale,932100,2024-03-18,for sale
9907,9907,3351,3133,for sale,3044050,2024-02-22,for sale
9908,9908,1156,8044,for sale,2390800,2024-04-09,for sale
9909,9909,4130,2730,for sale,2846850,2024-04-06,for sale
9910,9910,4581,1767,for sale,2041400,2024-03-31,for sale
9911,9911,4721,8070,for sale,2299700,2024-03-25,for sale
9912,9912,647,7731,for sale,1099300,2024-04-06,for sale
9913,9913,3676,840,for sale,2390800,2024-02-08,for sale
9914,9914,3979,7766,for sale,461050,2024-04-03,for sale
9915,9915,4367,2676,for sale,1965300,2024-02-11,for sale
9916,9916,763,308,for sale,1874200,2024-02-09,for sale
9917,9917,3354,2395,for sale,2679650,2024-02-02,for sale
9918,9918,2665,8162,for sale,1737550,2024-03-05,for sale
9919,9919,205,2909,for sale,2801300,2024-02-11,for sale
9920,9920,3502,381,for sale,2892400,2024-02-14,for sale
9921,9921,2480,4942,for sale,1950300,2024-03-02,for sale
9922,9922,4968,8542,for sale,1099300,2024-02-10,for sale
9923,9923,3977,6756,for sale,2634100,2024-02-24,for sale
9924,9924,4249,8882,for sale,2603550,2024-04-12,for sale
9925,9925,1168,9211,for sale,2010850,2024-02-26,for sale
9926,9926,3404,9739,for sale,2846850,2024-01-20,for sale
9927,9927,1726,3307,for sale,932100,2024-03-15,for sale
9928,9928,1716,736,for sale,1099300,2024-02-03,for sale
9929,9929,1694,937,for sale,2010850,2024-02-29,for sale
9930,9930,3199,6418,for sale,461050,2024-02-01,for sale
9931,9931,1739,3642,for sale,1448700,2024-02-03,for sale
9932,9932,4148,7263,for sale,1783100,2024-03-15,for sale
9933,9933,2710,312,for sale,1783100,2024-04-05,for sale
9934,9934,1539,1606,for sale,2892400,2024-01-17,for sale
9935,9935,3798,9355,for sale,673800,2024-01-28,for sale
9936,9936,2251,4591,for sale,673800,2024-03-23,for sale
9937,9937,317,4567,for sale,2299700,2024-01-15,for sale
9938,9938,4305,9389,for sale,461050,2024-03-26,for sale
9939,9939,3982,4350,for sale,2785750,2024-03-26,for sale
9940,9940,212,1601,for sale,719350,2024-02-26,for sale
9941,9941,3036,1868,for sale,932100,2024-02-12,for sale
9942,9942,1301,4095,for sale,2983500,2024-01-17,for sale
9943,9943,442,146,for sale,2390800,2024-01-27,for sale
9944,9944,162,6953,for sale,2223600,2024-01-24,for sale
9945,9945,4278,7392,for sale,1190400,2024-02-11,for sale
9946,9946,3058,3256,for sale,1144850,2024-03-21,for sale
9947,9947,4020,979,for sale,719350,2024-01-16,for sale
9948,9948,1655,5868,for sale,2649100,2024-03-26,for sale
9949,9949,2795,2413,for sale,1144850,2024-02-29,for sale
9950,9950,983,3847,for sale,2421350,2024-04-07,for sale
9951,9951,691,5672,for sale,2603550,2024-02-21,for sale
9952,9952,2607,3519,for sale,1235950,2024-02-12,for sale
9953,9953,1704,9730,for sale,673800,2024-02-08,for sale
9954,9954,3756,8567,for sale,2725200,2024-02-02,for sale
9955,9955,3586,9808,for sale,3256800,2024-04-12,for sale
9956,9956,4478,2565,for sale,1494250,2024-01-15,for sale
9957,9957,4047,2411,for sale,2527450,2024-02-23,for sale
9958,9958,1109,3922,for sale,1190400,2024-04-05,for sale
9959,9959,508,6679,for sale,1707000,2024-04-05,for sale
9960,9960,3827,4872,for sale,1448700,2024-02-21,for sale
9961,9961,2783,4399,for sale,1570350,2024-03-26,for sale
9962,9962,2333,5222,for sale,2785750,2024-04-04,for sale
9963,9963,3919,7435,for sale,719350,2024-03-01,for sale
9964,9964,2288,82,for sale,461050,2024-02-28,for sale
9965,9965,66,6976,for sale,1783100,2024-02-28,for sale
9966,9966,3743,9314,for sale,1919750,2024-02-26,for sale
9967,9967,2917,7765,for sale,2269150,2024-01-22,for sale
9968,9968,4519,8030,for sale,673800,2024-02-15,for sale
9969,9969,2240,9836,for sale,1235950,2024-01-25,for sale
9970,9970,4220,5454,for sale,2208600,2024-04-04,for sale
9971,9971,4700,806,for sale,1707000,2024-02-17,for sale
9972,9972,1235,7034,for sale,2937950,2024-03-21,for sale
9973,9973,63,6614,for sale,3044050,2024-02-29,for sale
9974,9974,2444,3247,for sale,673800,2024-03-18,for sale
9975,9975,3058,7212,for sale,1144850,2024-01-21,for sale
9976,9976,4637,27,for sale,1919750,2024-03-09,for sale
9977,9977,1667,9405,for sale,1783100,2024-03-25,for sale
9978,9978,1223,2931,for sale,2466900,2024-01-15,for sale
9979,9979,2161,9481,for sale,2937950,2024-04-10,for sale
9980,9980,3682,423,for sale,2725200,2024-03-13,for sale
9981,9981,1510,2275,for sale,1874200,2024-02-26,for sale
9982,9982,125,5060,for sale,2481900,2024-03-11,for sale
9983,9983,4983,1568,for sale,1494250,2024-01-20,for sale
9984,9984,809,7531,for sale,2375800,2024-01-24,for sale
9985,9985,710,2003,for sale,2375800,2024-04-04,for sale
9986,9986,4756,4856,for sale,2816300,2024-03-17,for sale
9987,9987,2394,4945,for sale,673800,2024-02-22,for sale
