transaction_id,buyer_id,MLS#,transaction_date,transaction_amount,buyer_agent_commission,seller_agent_commission,buyer_agent_id
3519,6717,1519,2022-06-20,3000,1500,1500,377
3520,6734,1520,2022-10-22,3300,1650,1650,645
3521,6735,1521,2022-10-29,1700,850,850,185
3522,6738,1522,2022-03-27,3700,1850,1850,189
3523,6739,1523,2022-03-23,2000,1000,1000,214
3524,6740,1524,2024-01-08,5000,2500,2500,893
3525,6741,1525,2021-07-18,4900,2450,2450,266
3526,6746,1526,2023-06-03,5000,2500,2500,765
3527,6747,1527,2021-07-17,2300,1150,1150,949
3528,6748,1528,2022-04-06,1200,600,600,916
3529,6749,1529,2022-02-20,3300,1650,1650,794
3530,6755,1530,2021-07-21,1800,900,900,748
3531,6763,1531,2022-08-16,1000,500,500,64
3532,6768,1532,2022-03-14,3300,1650,1650,146
3533,6769,1533,2024-04-04,4400,2200,2200,956
3534,6772,1534,2022-01-20,4200,2100,2100,492
3535,6774,1535,2021-10-17,2100,1050,1050,321
3536,6778,1536,2023-10-21,4300,2150,2150,189
3537,6785,1537,2023-01-23,3300,1650,1650,838
3538,6788,1538,2022-01-01,400,200,200,481
3539,6794,1539,2022-05-18,4000,2000,2000,674
3540,6798,1540,2022-10-15,1900,950,950,332
3541,6799,1541,2023-02-06,2000,1000,1000,11
3542,6800,1542,2022-06-09,500,250,250,842
3543,6802,1543,2023-02-17,5100,2550,2550,436
3544,6813,1544,2023-09-25,3100,1550,1550,100
3545,6822,1545,2023-08-29,500,250,250,845
3546,6824,1546,2022-03-25,4700,2350,2350,356
3547,6834,1547,2022-06-28,4000,2000,2000,245
3548,6837,1548,2024-01-24,2800,1400,1400,183
3549,6839,1549,2023-12-17,2600,1300,1300,362
3550,6841,1550,2021-09-19,5100,2550,2550,865
3551,6844,1551,2023-05-01,2500,1250,1250,494
3552,6849,1552,2024-03-01,800,400,400,135
3553,6857,1553,2023-01-21,2800,1400,1400,925
3554,6863,1554,2024-01-30,4800,2400,2400,356
3555,6873,1555,2023-03-02,4000,2000,2000,881
3556,6874,1556,2022-09-13,2300,1150,1150,586
3557,6878,1557,2023-06-10,700,350,350,631
3558,6899,1558,2021-08-27,900,450,450,903
3559,6910,1559,2022-04-03,2800,1400,1400,836
3560,6917,1560,2022-08-21,1300,650,650,523
3561,6923,1561,2022-03-23,4500,2250,2250,912
3562,6939,1562,2023-12-31,1000,500,500,220
3563,6953,1563,2022-11-08,2100,1050,1050,304
3564,6955,1564,2022-10-16,1600,800,800,739
3565,6957,1565,2023-03-11,1300,650,650,19
3566,6963,1566,2022-02-02,5100,2550,2550,701
3567,6967,1567,2022-05-06,800,400,400,76
3568,6973,1568,2024-02-18,300,150,150,323
3569,6983,1569,2023-02-20,3300,1650,1650,708
3570,6984,1570,2023-11-13,900,450,450,835
3571,6995,1571,2021-12-30,3900,1950,1950,488
3572,7002,1572,2022-01-25,3500,1750,1750,944
3573,7008,1573,2022-01-11,2600,1300,1300,50
3574,7013,1574,2021-09-12,3000,1500,1500,447
3575,7022,1575,2021-09-08,900,450,450,186
3576,7029,1576,2022-09-07,300,150,150,455
3577,7031,1577,2022-06-21,3300,1650,1650,396
3578,7032,1578,2023-06-18,800,400,400,560
3579,7034,1579,2021-07-27,3400,1700,1700,187
3580,7041,1580,2022-11-17,1100,550,550,230
3581,7046,1581,2022-07-19,300,150,150,888
3582,7050,1582,2023-04-07,1400,700,700,714
3583,7052,1583,2022-02-19,4900,2450,2450,852
3584,7060,1584,2023-12-29,4600,2300,2300,132
3585,7066,1585,2022-06-13,3500,1750,1750,583
3586,7080,1586,2022-01-24,2900,1450,1450,152
3587,7085,1587,2022-03-16,1000,500,500,133
3588,7093,1588,2023-03-24,4500,2250,2250,757
3589,7107,1589,2023-10-13,4600,2300,2300,706
3590,7115,1590,2023-03-27,1100,550,550,457
3591,7116,1591,2021-10-08,4600,2300,2300,574
3592,7122,1592,2023-08-01,1100,550,550,786
3593,7126,1593,2023-08-23,3300,1650,1650,791
3594,7145,1594,2022-02-24,4300,2150,2150,55
3595,7150,1595,2022-03-20,2800,1400,1400,688
3596,7161,1596,2022-09-08,2600,1300,1300,40
3597,7170,1597,2022-12-24,4900,2450,2450,52
3598,7182,1598,2023-08-03,4200,2100,2100,230
3599,7186,1599,2023-08-16,4900,2450,2450,369
3600,7203,1600,2023-06-07,500,250,250,711
3601,7209,1601,2023-10-24,2300,1150,1150,53
3602,7210,1602,2021-10-29,400,200,200,809
3603,7215,1603,2022-11-01,300,150,150,947
3604,7225,1604,2023-01-24,3900,1950,1950,714
3605,7229,1605,2024-02-11,3400,1700,1700,640
3606,7230,1606,2022-12-20,2000,1000,1000,347
3607,7242,1607,2022-01-12,4400,2200,2200,282
3608,7251,1608,2023-09-16,5000,2500,2500,76
3609,7257,1609,2023-10-17,2000,1000,1000,269
3610,7264,1610,2022-08-11,2600,1300,1300,463
3611,7281,1611,2022-05-31,1500,750,750,255
3612,7289,1612,2021-11-09,4100,2050,2050,183
3613,7290,1613,2023-04-20,4700,2350,2350,449
3614,7296,1614,2023-01-27,4600,2300,2300,299
3615,7303,1615,2021-12-21,4400,2200,2200,231
3616,7313,1616,2022-09-16,2700,1350,1350,648
3617,7329,1617,2022-03-31,1300,650,650,454
3618,7337,1618,2024-02-20,4500,2250,2250,594
3619,7338,1619,2021-08-26,500,250,250,866
3620,7343,1620,2022-04-05,600,300,300,248
3621,7347,1621,2023-11-29,2600,1300,1300,505
3622,7350,1622,2023-04-16,2400,1200,1200,851
3623,7351,1623,2023-10-31,2700,1350,1350,178
3624,7353,1624,2021-09-05,700,350,350,623
3625,7359,1625,2022-06-23,1700,850,850,433
3626,7367,1626,2021-07-29,700,350,350,837
3627,7382,1627,2023-07-17,3400,1700,1700,204
3628,7386,1628,2023-01-01,4400,2200,2200,138
3629,7387,1629,2021-10-19,4900,2450,2450,933
3630,7391,1630,2023-10-17,1800,900,900,417
3631,7408,1631,2023-10-02,400,200,200,23
3632,7412,1632,2024-03-04,1900,950,950,720
3633,7444,1633,2021-12-02,3600,1800,1800,206
3634,7457,1634,2023-05-07,5100,2550,2550,715
3635,7465,1635,2022-08-25,1900,950,950,624
3636,7468,1636,2022-03-22,3300,1650,1650,453
3637,7475,1637,2023-11-05,3300,1650,1650,463
3638,7485,1638,2022-06-13,300,150,150,283
3639,7486,1639,2022-09-14,1900,950,950,368
3640,7525,1640,2021-11-03,2300,1150,1150,825
3641,7533,1641,2024-02-12,3200,1600,1600,23
3642,7537,1642,2022-11-22,400,200,200,488
3643,7539,1643,2022-10-29,3300,1650,1650,225
3644,7545,1644,2023-04-11,2400,1200,1200,116
3645,7547,1645,2022-01-05,3200,1600,1600,964
3646,7551,1646,2022-03-06,1000,500,500,318
3647,7558,1647,2022-02-11,3100,1550,1550,854
3648,7559,1648,2022-11-15,1400,700,700,671
3649,7562,1649,2021-09-26,1400,700,700,613
3650,7569,1650,2021-10-05,1300,650,650,10
3651,7571,1651,2023-12-16,2200,1100,1100,284
3652,7578,1652,2022-04-08,1300,650,650,475
3653,7580,1653,2023-05-23,1900,950,950,596
3654,7604,1654,2022-10-25,3700,1850,1850,581
3655,7636,1655,2024-03-19,4700,2350,2350,393
3656,7640,1656,2023-11-12,2000,1000,1000,135
3657,7643,1657,2022-12-16,1700,850,850,518
3658,7645,1658,2021-08-21,900,450,450,936
3659,7661,1659,2021-10-07,1600,800,800,741
3660,7686,1660,2024-02-19,4500,2250,2250,70
3661,7687,1661,2023-05-22,4600,2300,2300,662
3662,7692,1662,2022-09-01,700,350,350,960
3663,7697,1663,2022-04-22,4400,2200,2200,649
3664,7698,1664,2021-08-10,5100,2550,2550,862
3665,7699,1665,2023-03-06,4300,2150,2150,401
3666,7710,1666,2022-10-18,800,400,400,582
3667,7725,1667,2023-04-10,1400,700,700,244
3668,7731,1668,2023-09-06,3300,1650,1650,95
3669,7737,1669,2022-09-17,1100,550,550,222
3670,7748,1670,2021-09-07,1500,750,750,589
3671,7750,1671,2023-07-24,4000,2000,2000,731
3672,7752,1672,2021-11-22,2900,1450,1450,533
3673,7765,1673,2023-06-16,2400,1200,1200,210
3674,7769,1674,2024-03-31,3500,1750,1750,755
3675,7771,1675,2023-06-28,1500,750,750,818
3676,7780,1676,2022-08-28,1100,550,550,369
3677,7782,1677,2022-03-08,1600,800,800,540
3678,7793,1678,2022-05-21,5100,2550,2550,180
3679,7804,1679,2023-09-01,2700,1350,1350,663
3680,7816,1680,2022-05-07,5100,2550,2550,550
3681,7821,1681,2023-01-02,800,400,400,786
3682,7833,1682,2022-10-28,2700,1350,1350,627
3683,7838,1683,2021-10-27,1200,600,600,652
3684,7845,1684,2024-03-15,5000,2500,2500,628
3685,7848,1685,2022-08-25,3400,1700,1700,239
3686,7852,1686,2023-04-15,4200,2100,2100,453
3687,7855,1687,2022-05-28,4600,2300,2300,319
3688,7857,1688,2023-05-04,3800,1900,1900,762
3689,7867,1689,2023-02-16,3400,1700,1700,801
3690,7870,1690,2022-01-12,3500,1750,1750,352
3691,7873,1691,2023-03-05,1700,850,850,187
3692,7877,1692,2023-11-09,1100,550,550,196
3693,7893,1693,2023-08-30,4900,2450,2450,438
3694,7900,1694,2023-06-03,500,250,250,367
3695,7901,1695,2023-12-03,200,100,100,272
3696,7933,1696,2022-06-16,4100,2050,2050,381
3697,7954,1697,2022-04-03,1200,600,600,711
3698,7970,1698,2021-11-05,500,250,250,306
3699,7973,1699,2024-01-13,1800,900,900,630
3700,7975,1700,2023-02-28,3900,1950,1950,678
3701,7983,1701,2023-03-28,3400,1700,1700,663
3702,7984,1702,2022-12-02,4500,2250,2250,304
3703,7986,1703,2022-07-13,2400,1200,1200,662
3704,7987,1704,2023-02-07,3700,1850,1850,688
3705,8027,1705,2022-10-18,5100,2550,2550,159
3706,8028,1706,2021-09-15,3000,1500,1500,152
3707,8035,1707,2022-08-05,800,400,400,297
3708,8036,1708,2023-02-22,4500,2250,2250,163
3709,8039,1709,2022-07-21,1700,850,850,940
3710,8042,1710,2022-09-08,4500,2250,2250,348
3711,8061,1711,2022-03-05,2600,1300,1300,585
3712,8064,1712,2022-05-17,4400,2200,2200,956
3713,8072,1713,2021-07-28,2800,1400,1400,894
3714,8090,1714,2021-10-15,3300,1650,1650,889
3715,8092,1715,2022-10-08,900,450,450,497
3716,8094,1716,2023-12-01,600,300,300,977
3717,8095,1717,2023-07-28,3400,1700,1700,975
3718,8109,1718,2022-03-11,200,100,100,606
3719,8111,1719,2021-10-09,2800,1400,1400,975
3720,8118,1720,2022-12-12,400,200,200,815
3721,8121,1721,2022-07-12,1400,700,700,666
3722,8122,1722,2022-04-29,1100,550,550,811
3723,8124,1723,2023-01-30,4900,2450,2450,251
3724,8130,1724,2022-10-02,4100,2050,2050,487
3725,8141,1725,2021-12-28,300,150,150,712
3726,8147,1726,2023-07-01,800,400,400,765
3727,8149,1727,2022-07-24,4600,2300,2300,145
3728,8151,1728,2023-09-15,3200,1600,1600,972
3729,8153,1729,2023-06-20,1800,900,900,471
3730,8156,1730,2022-08-09,4400,2200,2200,259
3731,8158,1731,2023-09-05,4800,2400,2400,122
3732,8159,1732,2022-11-10,2500,1250,1250,708
3733,8164,1733,2023-06-05,2500,1250,1250,889
3734,8175,1734,2023-07-12,1400,700,700,893
3735,8177,1735,2022-01-04,5000,2500,2500,828
3736,8178,1736,2022-12-26,2500,1250,1250,400
3737,8180,1737,2023-04-17,2700,1350,1350,175
3738,8183,1738,2023-12-05,4800,2400,2400,681
3739,8189,1739,2024-02-13,3500,1750,1750,765
3740,8191,1740,2022-10-15,1500,750,750,225
3741,8200,1741,2024-02-04,2300,1150,1150,459
3742,8202,1742,2023-03-04,1700,850,850,166
3743,8204,1743,2021-08-23,1100,550,550,6
3744,8205,1744,2023-09-16,1900,950,950,227
3745,8206,1745,2023-07-29,800,400,400,244
3746,8210,1746,2021-09-04,300,150,150,161
3747,8211,1747,2022-06-04,1600,800,800,474
3748,8228,1748,2023-04-02,3600,1800,1800,216
3749,8248,1749,2023-04-17,2800,1400,1400,296
3750,8253,1750,2023-12-05,1700,850,850,281
3751,8255,1751,2023-10-11,2600,1300,1300,827
3752,8287,1752,2021-07-16,4400,2200,2200,282
3753,8294,1753,2023-03-05,700,350,350,456
3754,8296,1754,2022-08-14,3000,1500,1500,86
3755,8301,1755,2023-08-02,4800,2400,2400,144
3756,8306,1756,2022-10-01,1100,550,550,655
3757,8324,1757,2024-03-13,700,350,350,771
3758,8325,1758,2022-04-12,2800,1400,1400,518
3759,8329,1759,2022-08-17,800,400,400,93
3760,8330,1760,2022-09-04,2700,1350,1350,766
3761,8351,1761,2022-03-29,400,200,200,711
3762,8355,1762,2021-11-13,4600,2300,2300,819
3763,8363,1763,2021-11-14,3800,1900,1900,989
3764,8369,1764,2023-11-14,1600,800,800,721
3765,8376,1765,2022-10-27,2900,1450,1450,24
3766,8382,1766,2024-02-04,1300,650,650,571
3767,8400,1767,2023-02-15,200,100,100,439
3768,8402,1768,2023-11-08,2500,1250,1250,719
3769,8403,1769,2022-06-16,1000,500,500,818
3770,8405,1770,2024-03-19,3000,1500,1500,573
3771,8417,1771,2024-03-22,3800,1900,1900,657
3772,8426,1772,2023-06-01,2100,1050,1050,545
3773,8428,1773,2023-02-22,2300,1150,1150,93
3774,8429,1774,2023-11-06,1800,900,900,126
3775,8433,1775,2022-12-26,3600,1800,1800,138
3776,8436,1776,2021-09-14,1400,700,700,499
3777,8451,1777,2022-09-23,1100,550,550,1
3778,8453,1778,2023-07-29,4500,2250,2250,124
3779,8458,1779,2023-10-31,1300,650,650,184
3780,8471,1780,2023-05-12,1300,650,650,166
3781,8477,1781,2023-02-26,2900,1450,1450,803
3782,8489,1782,2022-07-19,500,250,250,99
3783,8496,1783,2022-01-24,2300,1150,1150,519
3784,8508,1784,2021-08-02,1300,650,650,144
3785,8514,1785,2024-02-21,4700,2350,2350,684
3786,8534,1786,2022-10-30,500,250,250,865
3787,8540,1787,2023-03-09,1600,800,800,380
3788,8552,1788,2022-09-27,4400,2200,2200,277
3789,8556,1789,2021-11-21,400,200,200,195
3790,8557,1790,2023-01-02,2800,1400,1400,968
3791,8564,1791,2022-05-18,400,200,200,430
3792,8570,1792,2023-06-09,300,150,150,53
3793,8571,1793,2021-12-21,2400,1200,1200,257
3794,8576,1794,2022-06-24,3200,1600,1600,365
3795,8580,1795,2022-10-23,2000,1000,1000,644
3796,8589,1796,2021-11-29,4200,2100,2100,103
3797,8590,1797,2022-03-04,2700,1350,1350,995
3798,8593,1798,2024-01-06,3400,1700,1700,590
3799,8595,1799,2024-03-21,2200,1100,1100,352
3800,8604,1800,2023-07-20,2700,1350,1350,956
3801,8605,1801,2022-05-11,4000,2000,2000,854
3802,8610,1802,2022-08-02,2000,1000,1000,510
3803,8618,1803,2022-04-01,2300,1150,1150,408
3804,8619,1804,2021-09-29,3100,1550,1550,346
3805,8621,1805,2022-06-21,1700,850,850,639
3806,8623,1806,2022-03-25,300,150,150,366
3807,8625,1807,2023-06-01,5000,2500,2500,552
3808,8634,1808,2022-07-11,4400,2200,2200,713
3809,8636,1809,2023-02-14,1100,550,550,495
3810,8652,1810,2022-08-31,800,400,400,947
3811,8656,1811,2023-06-28,1800,900,900,15
3812,8689,1812,2022-02-28,4300,2150,2150,925
3813,8692,1813,2021-10-25,3400,1700,1700,392
3814,8694,1814,2023-01-17,2600,1300,1300,975
3815,8701,1815,2022-08-17,1400,700,700,655
3816,8705,1816,2024-01-24,5000,2500,2500,257
3817,8706,1817,2022-09-14,1200,600,600,182
3818,8713,1818,2022-08-22,600,300,300,209
3819,8716,1819,2021-12-05,3500,1750,1750,70
3820,8717,1820,2021-12-03,2500,1250,1250,887
3821,8718,1821,2022-09-16,1500,750,750,715
3822,8725,1822,2022-01-10,2300,1150,1150,988
3823,8727,1823,2022-04-08,2800,1400,1400,478
3824,8733,1824,2023-09-06,3600,1800,1800,433
3825,8737,1825,2023-10-16,4900,2450,2450,941
3826,8739,1826,2022-01-11,200,100,100,298
3827,8741,1827,2021-08-03,1200,600,600,526
3828,8745,1828,2023-08-16,4200,2100,2100,355
3829,8748,1829,2022-05-12,4600,2300,2300,300
3830,8752,1830,2022-11-29,4000,2000,2000,969
3831,8755,1831,2021-10-11,3200,1600,1600,307
3832,8759,1832,2023-08-07,3900,1950,1950,281
3833,8762,1833,2023-04-05,2800,1400,1400,635
3834,8775,1834,2022-01-21,3800,1900,1900,664
3835,8777,1835,2023-02-21,3000,1500,1500,747
3836,8782,1836,2021-11-05,4100,2050,2050,866
3837,8784,1837,2022-02-27,3800,1900,1900,634
3838,8786,1838,2024-01-01,400,200,200,769
3839,8791,1839,2024-02-22,4100,2050,2050,122
3840,8793,1840,2024-02-13,1700,850,850,397
3841,8795,1841,2021-10-22,2000,1000,1000,548
3842,8800,1842,2022-05-23,2600,1300,1300,997
3843,8814,1843,2023-04-20,3100,1550,1550,890
3844,8822,1844,2023-12-04,4000,2000,2000,299
3845,8827,1845,2022-05-09,1300,650,650,740
3846,8831,1846,2021-10-03,2000,1000,1000,615
3847,8837,1847,2022-05-20,900,450,450,526
3848,8839,1848,2022-03-30,2100,1050,1050,837
3849,8847,1849,2023-02-08,2000,1000,1000,14
3850,8849,1850,2021-10-18,2200,1100,1100,803
3851,8858,1851,2023-06-04,4500,2250,2250,186
3852,8862,1852,2022-11-26,3600,1800,1800,500
3853,8879,1853,2023-05-30,1400,700,700,620
3854,8880,1854,2023-12-29,200,100,100,754
3855,8889,1855,2022-06-13,4400,2200,2200,257
3856,8908,1856,2024-02-28,700,350,350,787
3857,8910,1857,2022-09-01,4300,2150,2150,423
3858,8912,1858,2023-06-28,3600,1800,1800,176
3859,8915,1859,2022-11-09,500,250,250,727
3860,8918,1860,2023-06-23,1800,900,900,588
3861,8922,1861,2022-11-09,4900,2450,2450,687
3862,8923,1862,2022-11-20,1800,900,900,584
3863,8924,1863,2022-05-18,3800,1900,1900,402
3864,8927,1864,2021-08-18,1900,950,950,53
3865,8929,1865,2023-11-12,200,100,100,256
3866,8931,1866,2023-09-04,4200,2100,2100,422
3867,8953,1867,2022-02-11,3100,1550,1550,233
3868,8955,1868,2023-03-08,2900,1450,1450,760
3869,8958,1869,2021-10-30,4100,2050,2050,5
3870,8963,1870,2023-01-04,4800,2400,2400,603
3871,8966,1871,2021-10-10,500,250,250,781
3872,8972,1872,2022-11-07,2100,1050,1050,104
3873,8998,1873,2021-09-28,1000,500,500,718
3874,9001,1874,2023-03-22,1400,700,700,341
3875,9002,1875,2022-09-21,1900,950,950,930
3876,9030,1876,2022-05-19,3000,1500,1500,467
3877,9039,1877,2021-11-19,2200,1100,1100,845
3878,9041,1878,2022-12-14,1100,550,550,594
3879,9053,1879,2022-01-28,1600,800,800,372
3880,9062,1880,2023-12-15,2600,1300,1300,487
3881,9071,1881,2021-10-04,3800,1900,1900,646
3882,9073,1882,2023-04-11,3200,1600,1600,128
3883,9074,1883,2023-04-08,4800,2400,2400,258
3884,9082,1884,2021-10-10,900,450,450,397
3885,9085,1885,2021-10-20,3200,1600,1600,169
3886,9086,1886,2022-11-03,2500,1250,1250,661
3887,9090,1887,2022-05-13,3200,1600,1600,142
3888,9101,1888,2022-04-05,4300,2150,2150,349
3889,9102,1889,2022-08-04,1400,700,700,228
3890,9110,1890,2024-03-15,2900,1450,1450,216
3891,9113,1891,2022-03-26,3100,1550,1550,316
3892,9117,1892,2024-02-07,5000,2500,2500,193
3893,9120,1893,2024-02-27,600,300,300,369
3894,9127,1894,2022-01-04,4300,2150,2150,742
3895,9128,1895,2023-10-13,4200,2100,2100,280
3896,9131,1896,2022-02-15,4600,2300,2300,143
3897,9133,1897,2022-11-25,5000,2500,2500,574
3898,9138,1898,2021-08-28,3000,1500,1500,862
3899,9147,1899,2022-05-17,700,350,350,647
3900,9155,1900,2022-08-22,3400,1700,1700,142
3901,9156,1901,2023-02-02,4500,2250,2250,94
3902,9163,1902,2022-04-28,5100,2550,2550,109
3903,9166,1903,2021-08-09,2100,1050,1050,448
3904,9170,1904,2022-09-05,1200,600,600,35
3905,9174,1905,2022-03-29,4500,2250,2250,21
3906,9176,1906,2023-02-17,400,200,200,498
3907,9182,1907,2022-08-27,2800,1400,1400,200
3908,9185,1908,2022-01-07,3400,1700,1700,292
3909,9188,1909,2022-08-29,300,150,150,85
3910,9190,1910,2024-01-31,2800,1400,1400,345
3911,9193,1911,2024-03-17,1500,750,750,781
3912,9197,1912,2023-09-25,3000,1500,1500,10
3913,9207,1913,2021-10-25,4200,2100,2100,726
3914,9211,1914,2022-07-17,1900,950,950,462
3915,9215,1915,2024-01-30,2900,1450,1450,260
3916,9228,1916,2022-07-22,1000,500,500,673
3917,9232,1917,2021-10-14,3700,1850,1850,729
3918,9238,1918,2024-01-07,4800,2400,2400,865
3919,9240,1919,2023-07-23,4400,2200,2200,207
3920,9241,1920,2023-05-26,4100,2050,2050,885
3921,9246,1921,2023-06-12,4800,2400,2400,338
3922,9247,1922,2023-01-03,4800,2400,2400,658
3923,9248,1923,2023-03-01,2700,1350,1350,284
3924,9254,1924,2023-04-10,500,250,250,930
3925,9258,1925,2022-02-25,2300,1150,1150,350
3926,9264,1926,2021-07-23,5000,2500,2500,55
3927,9266,1927,2023-12-28,2300,1150,1150,382
3928,9273,1928,2023-05-13,2600,1300,1300,157
3929,9279,1929,2023-04-30,5100,2550,2550,990
3930,9299,1930,2022-05-25,4200,2100,2100,286
3931,9300,1931,2022-07-08,3600,1800,1800,570
3932,9301,1932,2023-04-08,2900,1450,1450,108
3933,9302,1933,2022-06-07,4300,2150,2150,826
3934,9305,1934,2023-12-13,900,450,450,741
3935,9311,1935,2022-01-19,600,300,300,333
3936,9312,1936,2023-01-14,400,200,200,357
3937,9323,1937,2022-01-03,1000,500,500,839
3938,9326,1938,2022-11-22,4600,2300,2300,124
3939,9328,1939,2024-04-04,1500,750,750,327
3940,9330,1940,2021-12-11,1400,700,700,793
3941,9331,1941,2021-10-16,4700,2350,2350,3
3942,9335,1942,2022-10-09,4000,2000,2000,143
3943,9336,1943,2022-03-25,2100,1050,1050,416
3944,9348,1944,2023-09-12,2400,1200,1200,483
3945,9362,1945,2022-07-03,4800,2400,2400,32
3946,9365,1946,2021-08-20,800,400,400,716
3947,9370,1947,2021-12-26,2800,1400,1400,945
3948,9374,1948,2021-12-11,3200,1600,1600,868
3949,9391,1949,2021-08-12,1700,850,850,706
3950,9402,1950,2023-03-06,4600,2300,2300,662
3951,9403,1951,2022-10-27,2600,1300,1300,705
3952,9405,1952,2023-09-24,1200,600,600,886
3953,9408,1953,2022-10-28,1300,650,650,849
3954,9409,1954,2023-04-24,2800,1400,1400,455
3955,9422,1955,2023-12-28,400,200,200,731
3956,9428,1956,2022-06-21,1400,700,700,757
3957,9431,1957,2022-10-20,3200,1600,1600,599
3958,9450,1958,2021-11-24,2200,1100,1100,131
3959,9454,1959,2023-11-25,3100,1550,1550,247
3960,9459,1960,2021-08-13,3500,1750,1750,410
3961,9464,1961,2022-02-13,1200,600,600,998
3962,9465,1962,2022-03-20,4500,2250,2250,713
3963,9466,1963,2021-11-19,4400,2200,2200,739
3964,9471,1964,2023-07-04,3100,1550,1550,764
3965,9476,1965,2023-06-12,800,400,400,847
3966,9488,1966,2023-04-30,2500,1250,1250,508
3967,9494,1967,2024-01-29,3800,1900,1900,944
3968,9497,1968,2024-03-27,200,100,100,528
3969,9501,1969,2024-01-30,200,100,100,169
3970,9510,1970,2023-02-07,1400,700,700,431
3971,9515,1971,2024-03-22,1400,700,700,422
3972,9522,1972,2022-09-08,500,250,250,60
3973,9535,1973,2022-11-18,2100,1050,1050,866
3974,9544,1974,2023-01-09,400,200,200,237
3975,9555,1975,2022-10-07,4100,2050,2050,421
3976,9556,1976,2022-06-15,4600,2300,2300,798
3977,9558,1977,2023-09-14,5000,2500,2500,20
3978,9564,1978,2023-07-05,2900,1450,1450,804
3979,9570,1979,2022-09-11,2700,1350,1350,935
3980,9572,1980,2023-07-23,3800,1900,1900,217
3981,9573,1981,2021-07-23,1400,700,700,177
3982,9575,1982,2024-03-11,1000,500,500,639
3983,9576,1983,2023-12-20,3600,1800,1800,614
3984,9578,1984,2022-01-07,4200,2100,2100,685
3985,9580,1985,2022-03-14,4000,2000,2000,363
